time,wallTime,pacc_liq,pin_LHEX_liq,Tout_LHEX_liq,Tin_LHEX_liq,cooling_power
401.6,14.104622571,155663.743216,718626.614845,314.048801459,317.992832277,4.80000129563
402.6,14.123348486,155661.92685,718649.317317,314.037311746,317.981420496,4.80000117243
403.6,14.141174382,155660.10903999998,718672.061796,314.025822363,317.969981384,4.80000106091
404.6,14.160097847,155658.290062,718694.8405459999,314.014330902,317.958520046,4.80000095998
405.6,14.179806872,155656.472968,718717.5882659999,314.002838183,317.947089321,4.80000086867
406.6,14.197193866,155654.660868,718740.235966,313.991348733,317.935735111,4.80000078606
407.6,14.215091181,155652.843449,718763.0083849999,313.979862364,317.92428585,4.80000071128
408.6,14.242556608,155651.02711,718785.7662269999,313.968374246,317.912852231,4.80000064362
409.6,14.265097684,155649.21527699998,718808.4350139999,313.956888258,317.901487605,4.80000058243
410.6,14.282474488,155647.401635,718831.153461,313.945408145,317.890083427,4.80000052704
411.6,14.298612062,155645.585429,718853.937365,313.933926024,317.878634022,4.80000047691
412.6,14.315068526,155643.77171,718876.6766039999,313.922442968,317.867223085,4.80000043156
413.6,14.335697842,155641.956717,718899.455031,313.910961159,317.855786272,4.80000039051
414.6,14.353447167,155640.144326,718922.184745,313.899478723,317.844389491,4.80000035337
415.6,14.369526521,155638.332663,718944.90816,313.888000192,317.832998291,4.80000031976
416.6,14.386646956,155636.519729,718967.667896,313.876522411,317.821581615,4.80000028936
417.6,14.40384101,155634.70906599998,718990.386377,313.865045581,317.81019663,4.80000026184
418.6,14.422316335,155632.896288,719013.163248,313.853570924,317.798771357,4.80000023694
419.6,14.439548559,155631.086351,719035.8852789999,313.842097644,317.787387894,4.8000002144
420.6,14.456590823,155629.274812,719058.653648,313.830625135,317.775971606,4.80000019401
421.6,14.472989108,155627.464092,719081.414,313.8191521,317.764567489,4.80000017557
422.6,14.488876702,155625.657537,719104.099893,313.807686827,317.75322087,4.80000015888
423.6,14.504654666,155623.848378,719126.845585,313.796220137,317.741826366,4.80000014376
424.6,14.520983869,155622.04040199998,719149.5742619999,313.784756303,317.730445066,4.80000013009
425.6,14.542765186,155620.232381,719172.314138,313.773294789,317.719056883,4.80000011772
426.6,14.55991549,155618.425299,719195.0429349999,313.761833984,317.707679197,4.80000010653
427.6,14.576691455,155616.61486499998,719217.8572399999,313.750372551,317.696242527,4.8000000964
428.6,14.59582678,155614.81083,719240.542253,313.738910979,317.684906688,4.80000008723
429.6,14.612801906,155612.999699,719263.400466,313.727451355,317.673449948,4.80000007893
430.6,14.646037614,155611.190255,719286.223103,313.715986935,317.662022652,4.80000007142
431.6,14.684265595,155609.383327,719308.996911,313.704521524,317.650635744,4.80000006463
432.6,14.700855769,155607.578293,719331.737601,313.693061205,317.639272025,4.80000005848
433.6,14.717918195,155605.77236,719354.5071299999,313.681602267,317.627887775,4.80000005292
434.6,14.735840939,155603.970087,719377.2097959999,313.670148234,317.616556867,4.80000004789
435.6,14.763396595,155602.164455,719399.995644,313.658697122,317.605161045,4.80000004333
436.6,14.782191309,155600.357502,719422.8170299999,313.647243815,317.593741255,4.80000003921
437.6,14.799680704,155598.553004,719445.590442,313.635788858,317.58236178,4.80000003548
438.6,14.819309399,155596.750028,719468.343271,313.624335883,317.571001566,4.80000003211
439.6,14.838094925,155594.943921,719491.1730869999,313.612884332,317.559584084,4.80000002905
440.6,14.869037533,155593.139988,719513.963766,313.60143175,317.548200113,4.80000002629
441.6,14.891168209,155591.335042,719536.7877,313.589978636,317.536796985,4.80000002379
442.6,14.922365617,155589.529168,719559.641033,313.578523202,317.525377842,4.80000002153
443.6,14.938279731,155587.732083,719582.3104,313.567074079,317.514096011,4.80000001948
444.6,14.956796366,155585.928975,719605.122825,313.555628719,317.502704855,4.80000001763
445.6,14.97319397,155584.129756,719627.855441,313.544185728,317.491372612,4.80000001595
446.6,15.017956382,155582.32501899998,719650.71963,313.532742488,317.479944414,4.80000001443
447.6,15.058256233,155580.52873,719673.412292,313.521301422,317.468650462,4.80000001306
448.6,15.078448888,155578.727272,719696.2325769999,313.509863304,317.457262094,4.80000001182
449.6,15.123043829,155576.924359,719719.08728,313.498424305,317.445847103,4.80000001069
450.6,15.162978749,155575.12292,719741.917703,313.486983683,317.434454309,4.80000000968
451.6,15.179904014,155573.323789,719764.7072589999,313.475543023,317.423096771,4.80000000876
452.6,15.196627839,155571.527377,719787.446287,313.464106086,317.411778609,4.80000000792
453.6,15.212968364,155569.730661,719810.200827,313.452674036,317.400446757,4.80000000717
454.6,15.229234558,155567.93426,719832.96165,313.441247483,317.389108572,4.80000000649
455.6,15.253993275,155566.135577,719855.782344,313.42982084,317.377726791,4.80000000587
456.6,15.27102707,155564.33820199998,719878.5838019999,313.418392478,317.366364979,4.80000000531
457.6,15.291372695,155562.540621,719901.400512,313.406963766,317.354996639,4.80000000481
458.6,15.315156891,155560.739899,719924.298372,313.395533211,317.343574576,4.80000000435
459.6,15.338931038,155558.94426,719947.093238,313.384102602,317.332235248,4.80000000394
460.6,15.354537032,155557.176724,719969.8134389999,313.372673385,317.320950829,4.80000000356
461.6,15.395113693,155555.354571,719992.688308,313.361250766,317.309563286,4.80000000322
462.6,15.412848887,155553.561961,720015.4407639999,313.349827784,317.298255311,4.80000000292
463.6,15.429016642,155551.767244,720038.249582,313.338410113,317.286902568,4.80000000264
464.6,15.451480797,155549.970626,720061.108378,313.326989215,317.27551714,4.80000000239
465.6,15.481197386,155548.172952,720084.0020399999,313.31556565,317.264112234,4.80000000216
466.6,15.511928704,155546.37963799998,720106.80854,313.304140753,317.252780272,4.80000000196
467.6,15.528674738,155544.587768,720129.5927619999,313.292721244,317.241463711,4.80000000177
468.6,15.546737823,155542.795006,720152.405379,313.281304564,317.230124995,4.8000000016
469.6,15.564457868,155541.001975,720175.2337849999,313.269889166,317.218777136,4.80000000145
470.6,15.581014503,155539.209127,720198.068157,313.258474723,317.207425527,4.80000000131
471.6,15.599224717,155537.417487,720220.885069,313.247060394,317.196091767,4.80000000119
472.6,15.689281641,155535.620291,720243.836832,313.235642914,317.184663726,4.80000000107
473.6,15.706068975,155533.831621,720266.607186,313.224227443,317.173373962,4.80000000097
474.6,15.735897744,155532.040043,720289.4515879999,313.212814133,317.162030495,4.80000000088
475.6,15.758872971,155530.255067,720312.162669,313.20140616,317.150787711,4.8000000008
476.6,15.776781665,155528.464148,720335.0176779999,313.190003697,317.13943525,4.80000000072
477.6,15.792916669,155526.70187299998,720357.77862,313.178598883,317.128150828,4.80000000065
478.6,15.813297255,155524.887235,720380.640674,313.167200317,317.116796554,4.80000000059
479.6,15.829726158,155523.096772,720403.510092,313.155799086,317.105436955,4.80000000053
480.6,15.847222383,155521.307259,720426.3667329999,313.144398068,317.09409013,4.80000000048
481.6,15.864805078,155519.52397,720449.094326,313.132997565,317.082841513,4.80000000044
482.6,15.882336543,155517.73485799998,720471.9743189999,313.121602652,317.071487645,4.8000000004
483.6,15.898762027,155515.945705,720494.855137,313.110206533,317.060129567,4.80000000036
484.6,15.916518803,155514.159654,720517.674996,313.098808878,317.048820288,4.80000000032
485.6,15.933534877,155512.373947,720540.497507,313.087413657,317.037511746,4.80000000029
486.6,15.949212241,155510.587963,720563.33727,313.076021273,317.026191591,4.80000000026
487.6,15.966088565,155508.799692,720586.2383569999,313.064628656,317.014830665,4.80000000024
488.6,15.98630542,155507.013214,720609.1074989999,313.053234447,317.003496498,4.80000000022
489.6,16.020408679,155505.227566,720631.9683879999,313.041841908,316.992172348,4.8000000002
490.6,16.046057615,155503.44329199998,720654.807389,313.030448992,316.980867125,4.80000000018
491.6,16.06325059,155501.658979,720677.658735,313.019059534,316.969554822,4.80000000016
492.6,16.085672215,155499.871213,720700.5956839999,313.007666183,316.958185273,4.80000000015
493.6,16.10156145,155498.089256,720723.410503,312.996275544,316.946909045,4.80000000013
494.6,16.126483817,155496.302413,720746.343778,312.984886104,316.935544293,4.80000000012
495.6,16.143857962,155494.521656,720769.149047,312.973499364,316.9242762,4.80000000011
496.6,16.17587342,155492.735831,720792.077528,312.962111654,316.912919564,4.8000000001
497.6,16.194083126,155490.953074,720814.946554,312.950723606,316.901611407,4.80000000009
498.6,16.21421995,155489.17118099998,720837.805645,312.939338582,316.890311445,4.80000000008
499.6,16.232036536,155487.385959,720860.749369,312.927952211,316.878952471,4.80000000007
500.6,16.249305559,155485.60619299999,720883.579284,312.916568817,316.867679402,4.80000000007
501.6,16.266401143,155483.828427,720906.377241,312.905190106,316.85643251,4.80000000006
502.6,16.283153457,155482.04548,720929.301294,312.893813497,316.845089703,4.80000000005
503.6,16.299747011,155480.264599,720952.184393,312.882434945,316.833779618,4.80000000005
504.6,16.316744945,155478.4829,720975.096021,312.871056643,316.822452718,4.80000000004
505.6,16.33401302,155476.702869,720997.9799329999,312.859678031,316.81115094,4.80000000004
506.6,16.350026174,155474.925998,721020.802224,312.848305043,316.799893089,4.80000000004
507.6,16.36732784,155473.146223,721043.698204,312.836931846,316.788581442,4.80000000003
508.6,16.386370245,155471.372667,721066.513527,312.825566263,316.777362159,4.80000000003
509.6,16.403884089,155469.59347,721089.386512,312.814201686,316.766042883,4.80000000003
510.6,16.420764433,155467.816183,721112.263824,312.802838011,316.754750945,4.80000000002
511.6,16.453204762,155466.035645,721135.215817,312.791471061,316.743402409,4.80000000002
512.6,16.473230568,155464.257706,721158.1208179999,312.780102508,316.732097137,4.80000000002
513.6,16.534598253,155462.478802,721181.0589119999,312.768731625,316.720774672,4.80000000002
514.6,16.552268528,155460.70165499998,721203.967833,312.757362544,316.709478812,4.80000000002
515.6,16.571492973,155458.924192,721226.8914719999,312.745994817,316.698171312,4.80000000002
516.6,16.588951088,155457.14672299998,721249.8249209999,312.734626567,316.686862165,4.80000000001
517.6,16.607404473,155455.3703,721272.7425439999,312.723257838,316.675567083,4.80000000001
518.6,16.625814907,155453.601118,721295.504755,312.711895466,316.664385481,4.80000000001
519.6,16.643515602,155451.824666,721318.451151,312.700539198,316.653069774,4.80000000001
520.6,16.660258776,155450.053159,721341.288492,312.689183261,316.641831488,4.80000000001
521.6,16.676493171,155448.2781,721364.2194299999,312.677829913,316.630526559,4.80000000001
522.6,16.691426965,155446.505954,721387.0980059999,312.666480685,316.619261438,4.80000000001
523.6,16.70917952,155444.730934,721410.043692,312.655126756,316.607947464,4.80000000001
524.6,16.744508939,155442.95584799998,721433.000705,312.643770921,316.596633269,4.80000000001
525.6,16.762576663,155441.18578899998,721455.863788,312.63241952,316.585396099,4.80000000001
526.6,16.779211097,155439.41553,721478.733213,312.621069735,316.574149474,4.80000000001
527.6,16.796387973,155437.643121,721501.666296,312.60972261,316.562861165,4.8
528.6,16.817379338,155435.873412,721524.5381039999,312.598377764,316.551611343,4.8
529.6,16.837894093,155434.102058,721547.45733,312.587033595,316.540327829,4.8
530.6,16.854453367,155432.331483,721570.369216,312.57569005,316.529053567,4.8
531.6,16.895677399,155430.55748699998,721593.370915,312.564343576,316.51772127,4.8
