,time,AdaptionUnit.Aircraft_State,AdaptionUnit.LHexTout,AdaptionUnit.CPUtime,AdaptionUnit.EventCounter,AdaptionUnit.sWsignals.Aircraft_State,AdaptionUnit.sWsignals.TLiquid,Atmos.Alt,Atmos.Ma,Atmos.CPUtime,Atmos.EventCounter,Atmos.Pamb,Atmos.Tamb,Consumer.Alt,Consumer.Mach,Consumer.Pamb,Consumer.Tamb,Consumer.consumerFeed.hn,Consumer.consumerFeed.m,Consumer.consumerRet.hn,Consumer.consumerRet.m,Consumer.heatLoad,Consumer.CPUtime,Consumer.EventCounter,Consumer.consumerFeed.h,Consumer.consumerFeed.p,Consumer.consumerRet.h,Consumer.consumerRet.p,Consumer.inletTemp,Consumer.outletTemp,ECS_HW.Alt,ECS_HW.Mach,ECS_HW.Pamb,ECS_HW.Tamb,ECS_HW.consumerFeed.h,ECS_HW.consumerFeed.p,ECS_HW.consumerRet.h,ECS_HW.consumerRet.p,ECS_HW.reqCoolingTemperature,ECS_HW.CPUtime,ECS_HW.EventCounter,ECS_HW.LHexTout,ECS_HW.consumerFeed.hn,ECS_HW.consumerFeed.m,ECS_HW.consumerRet.hn,ECS_HW.consumerRet.m,ECS_SW.Input.Aircraft_State,ECS_SW.Input.TLiquid,ECS_SW.TCoolingPack
202,217.1,4.0,316.910920137,7.730508,13,4,316.910920137,7233.33333333,0.868,7.730163,3,39728.0723777,241.133333333,7233.33333333,0.868,39728.0723777,241.133333333,138006.050749,-0.364111100554,148783.682053,0.364984350566,4000.0,7.729813,4,138006.05075,495816.667248,148964.36575,451152.321426,316.859833618,320.242291692,7233.33333333,0.868,39728.0723777,241.133333333,138012.524862,495834.005673,148970.848405,451169.914029,93.0,7.730881,7,316.908924677,137999.57745,-0.364111522444,148777.245062,0.364984120032,4,316.910920137,93.0
203,218.2,4.0,316.888982254,7.767614,13,4,316.888982254,7270.0,0.8724,7.767269,3,39522.1160209,240.895,7270.0,0.8724,39522.1160209,240.895,137934.894409,-0.364112614077,148712.269541,0.364981810817,4000.0,7.76692,4,137934.894753,495626.523578,148893.119752,450959.272753,316.837825256,320.220344636,7270.0,0.8724,39522.1160209,240.895,137941.358687,495643.774003,148899.595846,450976.790267,93.0,7.76798,7,316.886988893,137928.430902,-0.36411260191,148705.749941,0.364981576108,4,316.888982254,93.0
204,219.3,4.0,316.867059973,7.787706,13,4,316.867059973,7306.66666667,0.8768,7.78736,3,39317.0250901,240.656666667,7306.66666667,0.8768,39317.0250901,240.656666667,137863.834205,-0.364113551426,148640.77432,0.364979243404,4000.0,7.78701,4,137863.834205,495437.039435,148822.004872,450767.039855,316.815845834,320.198437398,7306.66666667,0.8768,39317.0250901,240.656666667,137870.291,495454.219656,148828.469481,450784.490894,93.0,7.788063,7,316.865067672,137857.37802,-0.364113650814,148634.286077,0.364979004829,4,316.867059973,93.0
205,220.4,4.0,316.845148622,7.8399,13,4,316.845148622,7343.33333333,0.8812,7.839554,3,39112.7968003,240.418333333,7343.33333333,0.8812,39112.7968003,240.418333333,137792.846055,-0.36411459407,148569.456472,0.364976614233,4000.0,7.839205,4,137792.846111,495248.443883,148750.951757,450575.595719,316.793888242,320.176548614,7343.33333333,0.8812,39112.7968003,240.418333333,137799.297057,495265.562442,148757.405532,450592.961513,93.0,7.840301,7,316.843156873,137786.395474,-0.364114534338,148562.94096,0.364976368658,4,316.845148622,93.0
206,221.5,4.0,316.823240575,7.910518,13,4,316.823240575,7380.0,0.8856,7.910172,3,38909.428373,240.18,7380.0,0.8856,38909.428373,240.18,137721.909438,-0.364115365328,148498.144351,0.364973960481,4000.0,7.909821,4,137721.910862,495060.636192,148679.932676,450384.981268,316.771946416,320.154669745,7380.0,0.8856,38909.428373,240.18,137728.356525,495077.696404,148686.376058,450402.268997,93.0,7.910918,7,316.821248561,137715.462368,-0.364115330927,148491.634608,0.364973711219,4,316.823240575,93.0
207,222.6,4.0,316.801325129,7.942603,13,4,316.801325129,7416.66666667,0.89,7.942257,3,38706.9170357,239.941666667,7416.66666667,0.89,38706.9170357,239.941666667,137650.9978,-0.364116631992,148426.956428,0.364971249345,4000.0,7.941907,4,137650.997855,494873.580293,148608.983873,450195.125164,316.75001089,320.132811955,7416.66666667,0.89,38706.9170357,239.941666667,137657.443873,494890.550712,148615.429253,450212.34378,93.0,7.943007,7,316.799332465,137644.55179,-0.364116589159,148420.458484,0.364970995293,4,316.801325129,93.0
208,223.7,4.0,316.779398533,8.010155,13,4,316.779398533,7453.33333333,0.8944,8.009809,3,38505.2600223,239.703333333,7453.33333333,0.8944,38505.2600223,239.703333333,137580.088928,-0.364117577294,148355.778838,0.364968505457,4000.0,8.009457,4,137580.088928,494687.349254,148538.045217,450006.099772,316.728076047,320.110956721,7453.33333333,0.8944,38505.2600223,239.703333333,137586.535727,494704.2381,148544.495718,450023.251744,93.0,8.010503,7,316.777404475,137573.642037,-0.364117576813,148349.290745,0.364968255491,4,316.779398533,93.0
209,224.8,4.0,316.757456869,8.050907,13,4,316.757456869,7490.0,0.8988,8.050562,3,38304.4545726,239.465,7490.0,0.8988,38304.4545726,239.465,137509.162021,-0.36411907911,148284.823479,0.364965769431,4000.0,8.050212,4,137509.162021,494502.063414,148467.086942,449817.940613,316.706135062,320.089094874,7490.0,0.8988,38304.4545726,239.465,137515.610933,494518.866057,148473.53921,449835.006219,93.0,8.051295,7,316.755461603,137502.712762,-0.364119927121,148278.547884,0.364965539388,4,316.757456869,93.0
210,225.9,4.0,316.735502147,8.080417,13,4,316.735502147,7526.66666667,0.9032,8.080072,3,38104.4979329,239.226666667,7526.66666667,0.9032,38104.4979329,239.226666667,137438.208366,-0.364120477468,148214.02238,0.364963140023,4000.0,8.079722,4,137438.210608,494317.786841,148396.097286,449630.792087,316.684185916,320.067222787,7526.66666667,0.9032,38104.4979329,239.226666667,137444.660034,494334.534911,148402.579044,449647.754652,93.0,8.080833,7,316.733504871,137431.756291,-0.364120500031,148207.55275,0.364962901084,4,316.735502147,93.0
211,227.0,4.0,316.713517714,8.100094,13,4,316.713517714,7563.33333333,0.9076,8.099748,3,37905.3873555,238.988333333,7563.33333333,0.9076,37905.3873555,238.988333333,137367.209686,-0.364121506615,148143.018709,0.364960479634,4000.0,8.099399,4,137367.209688,494134.234009,148325.145046,449444.41064,316.662220875,320.045361657,7563.33333333,0.9076,37905.3873555,238.988333333,137373.667179,494150.888201,148331.600175,449461.316822,93.0,8.100489,7,316.711517511,137360.752041,-0.364121804464,148136.613694,0.364960232619,4,316.713517714,93.0
212,228.1,4.0,316.691496144,8.166382,13,4,316.691496144,7600.0,0.912,8.166037,3,37707.120099,238.75,7600.0,0.912,37707.120099,238.75,137296.139307,-0.364122168698,148071.86489,0.364957763658,4000.0,8.165687,4,137296.139312,493951.460189,148254.074914,449258.864016,316.640233764,320.023463632,7600.0,0.912,37707.120099,238.75,137302.604057,493968.049496,148260.536479,449275.702345,93.0,8.166785,7,316.689491806,137289.673702,-0.364122212065,148065.386728,0.364957505234,4,316.691496144,93.0
213,229.2,4.0,316.66942708,8.204201,13,4,316.66942708,7636.66666667,0.9164,8.203856,3,37509.6934279,238.511666667,7636.66666667,0.9164,37509.6934279,238.511666667,137224.966396,-0.364123357713,148000.76111,0.364954951406,4000.0,8.203507,4,137224.966397,493769.506418,148182.914613,449074.071505,316.618214347,320.001537251,7636.66666667,0.9164,37509.6934279,238.511666667,137231.441461,493786.016592,148189.383652,449090.82622,93.0,8.204592,7,316.667418497,137218.490244,-0.364123597171,147994.330374,0.364954698705,4,316.66942708,93.0
214,230.3,4.0,316.647312303,8.22442,13,4,316.647312303,7673.33333333,0.9208,8.224074,3,37313.1046131,238.273333333,7673.33333333,0.9208,37313.1046131,238.273333333,137153.671783,-0.36412512015,147929.845236,0.364952216116,4000.0,8.223724,4,137153.671783,493588.537334,148111.667852,448890.223138,316.596156693,319.979583654,7673.33333333,0.9208,37313.1046131,238.273333333,137160.158676,493604.946255,148118.156549,448906.900581,93.0,8.224773,7,316.645299356,137147.184011,-0.364125032834,147923.33658,0.364951969018,4,316.647312303,93.0
215,231.4,4.0,316.625140304,8.264022,13,4,316.625140304,7710.0,0.9252,8.263677,3,37117.3509316,238.035,7710.0,0.9252,37117.3509316,238.035,137082.238607,-0.364125713644,147858.509117,0.364949439761,4000.0,8.263328,4,137082.238607,493408.338161,148040.264337,448707.199173,316.574055583,319.957581178,7710.0,0.9252,37117.3509316,238.035,137088.739532,493424.686453,148046.758208,448723.801875,93.0,8.264416,7,316.623121612,137075.73679,-0.364125978127,147852.071783,0.364949183363,4,316.625140304,93.0
216,232.5,4.0,316.602903697,8.317543,13,4,316.602903697,7746.66666667,0.9296,8.317197,3,36922.4296665,237.796666667,7746.66666667,0.9296,36922.4296665,237.796666667,137010.640515,-0.364126570966,147787.128447,0.36494662838,4000.0,8.316848,4,137010.640514,493228.973877,147968.726237,448525.026691,316.551902857,319.935536652,7746.66666667,0.9296,36922.4296665,237.796666667,137017.157944,493245.249868,147975.233847,448541.557022,93.0,8.317902,7,316.600878739,137004.122443,-0.364127212746,147780.763406,0.364946390582,4,316.602903697,93.0
217,233.6,4.0,316.580598179,8.356915,13,4,316.580598179,7783.33333333,0.934,8.356569,3,36728.338107,237.558333333,7783.33333333,0.934,36728.338107,237.558333333,136938.854693,-0.364127837222,147715.871394,0.36494380247,4000.0,8.35622,4,136938.854686,493050.49274,147897.030975,448343.655514,316.529691451,319.913443114,7783.33333333,0.934,36728.338107,237.558333333,136945.388763,493066.68517,147903.558475,448360.104121,93.0,8.357311,7,316.578566779,136932.31893,-0.364127861128,147709.346662,0.364943537013,4,316.580598179,93.0
218,234.7,4.0,316.558216242,8.415856,13,4,316.558216242,7820.0,0.9384,8.41551,3,36535.0735485,237.32,7820.0,0.9384,36535.0735485,237.32,136866.864116,-0.364128722582,147644.195089,0.364940963732,4000.0,8.41516,4,136866.864117,492872.880925,147825.129809,448163.195938,316.507416099,319.891285539,7820.0,0.9384,36535.0735485,237.32,136873.417846,492888.995553,147831.67877,448179.571464,93.0,8.416228,7,316.556177043,136860.308445,-0.364128643939,147637.627612,0.364940699817,4,316.558216242,93.0
219,235.8,4.0,316.535743827,8.476853,13,4,316.535743827,7856.66666667,0.9428,8.476508,3,36342.6332924,237.081666667,7856.66666667,0.9428,36342.6332924,237.081666667,136794.638896,-0.364129997091,147572.397732,0.364938059606,4000.0,8.476158,4,136794.637957,492696.049781,147752.997459,447983.519106,316.48506725,319.869056133,7856.66666667,0.9428,36342.6332924,237.081666667,136801.215338,492712.076512,147759.567171,447999.819445,93.0,8.4772,7,316.533696495,136788.060383,-0.364129943284,147565.826134,0.364937792598,4,316.535743827,93.0
220,236.9,4.0,316.513185175,8.518489,13,4,316.513185175,7893.33333333,0.9472,8.518142,3,36151.0146464,236.843333333,7893.33333333,0.9472,36151.0146464,236.843333333,136722.157691,-0.364130911972,147500.628895,0.364935182406,4000.0,8.517789,4,136722.156235,492520.135804,147680.636976,447804.734129,316.462638717,319.846755828,7893.33333333,0.9472,36151.0146464,236.843333333,136728.76869,492536.087047,147687.28323,447820.955248,93.0,8.518878,7,316.511129543,136715.555459,-0.364130800757,147494.015946,0.36493491227,4,316.513185175,93.0
221,238.0,4.0,316.490520567,8.572931,13,4,316.490520567,7930.0,0.9516,8.572586,3,35960.214924,236.605,7930.0,0.9516,35960.214924,236.605,136649.39973,-0.364131525595,147428.153234,0.364932192583,4000.0,8.572237,4,136649.39973,492344.956603,147608.033279,447626.744585,316.440124547,319.824379972,7930.0,0.9516,35960.214924,236.605,136656.02707,492360.83202,147614.661698,447642.898563,93.0,8.573316,7,316.488454732,136642.770248,-0.364131638378,147421.571302,0.36493192497,4,316.490520567,93.0
222,239.1,4.0,316.46774352,8.603169,13,4,316.46774352,7966.66666667,0.956,8.602823,3,35770.2314452,236.366666667,7966.66666667,0.956,35770.2314452,236.366666667,136576.328779,-0.364132754494,147355.658274,0.364929167487,4000.0,8.602473,4,136576.32878,492170.714024,147535.097637,447449.58659,316.417512459,319.801901211,7966.66666667,0.956,35770.2314452,236.366666667,136582.985338,492186.514212,147541.736141,447465.645635,93.0,8.603552,7,316.465667419,136569.669718,-0.364132736851,147349.035585,0.364928884463,4,316.46774352,93.0
223,240.2,4.0,316.44485393,8.639718,13,4,316.44485393,8003.33333333,0.9604,8.639371,3,35581.0615357,236.128333333,8003.33333333,0.9604,35581.0615357,236.128333333,136502.924643,-0.364133873309,147282.998354,0.364926180066,4000.0,8.63902,4,136502.924643,491997.45802,147461.829563,447273.377131,316.394796643,319.779319387,8003.33333333,0.9604,35581.0615357,236.128333333,136509.622482,492013.174039,147468.521692,447289.354492,93.0,8.640105,7,316.442767194,136496.234603,-0.364133799315,147276.337006,0.364925908581,4,316.44485393,93.0
224,241.3,4.0,316.421846934,8.715412,13,4,316.421846934,8040.0,0.9648,8.715066,3,35392.7025275,235.89,8040.0,0.9648,35392.7025275,235.89,136429.171998,-0.36413426554,147209.819961,0.36492317552,4000.0,8.714716,4,136429.172031,491824.981444,147388.245853,447098.047289,316.371972362,319.756639669,8040.0,0.9648,35392.7025275,235.89,136435.89301,491840.629712,147394.956246,447113.956549,93.0,8.715807,7,316.41975003,136422.449562,-0.364134720447,147203.252361,0.364922919651,4,316.421846934,93.0
225,242.4,4.0,316.398742878,8.736683,13,4,316.398742878,8076.66666667,0.9692,8.736338,3,35205.1517586,235.651666667,8076.66666667,0.9692,35205.1517586,235.651666667,136355.072394,-0.364136039329,147136.74862,0.364920182082,4000.0,8.735989,4,136355.07435,491653.503802,147314.338655,446923.591433,316.34904066,319.733859627,8076.66666667,0.9692,35205.1517586,235.651666667,136361.822144,491669.06639,147321.065608,446939.397129,93.0,8.737094,7,316.396638419,136348.320113,-0.364135909128,147130.021992,0.364919902095,4,316.398742878,93.0
226,243.5,4.0,316.375556898,8.757778,13,4,316.375556898,8113.33333333,0.9736,8.757432,3,35018.406573,235.413333333,8113.33333333,0.9736,35018.406573,235.413333333,136280.65915,-0.364136577642,147063.007353,0.364917152519,4000.0,8.757083,4,136280.659157,491482.828152,147240.112836,446749.996602,316.326010056,319.710980755,8113.33333333,0.9736,35018.406573,235.413333333,136287.436075,491498.312985,147246.868725,446765.738867,93.0,8.75818,7,316.373445421,136273.879938,-0.364136500739,147056.254423,0.364916869921,4,316.375556898,93.0
227,244.6,4.0,316.352299767,8.817707,13,4,316.352299767,8150.0,0.978,8.81736,3,34832.4643209,235.175,8150.0,0.978,34832.4643209,235.175,136205.966293,-0.364136992875,146988.873383,0.364914067505,4000.0,8.817009,4,136205.966287,491312.97352,147165.607601,446577.222773,316.302892871,319.688015129,8150.0,0.978,34832.4643209,235.175,136212.767274,491328.383175,147172.393913,446592.897887,93.0,8.818095,7,316.350182074,136199.163257,-0.364136955426,146982.094401,0.364913776707,4,316.352299767,93.0
228,245.7,4.0,316.328982084,8.849875,13,4,316.328982084,8186.66666667,0.9824,8.84953,3,34647.3223583,234.936666667,8186.66666667,0.9824,34647.3223583,234.936666667,136131.025456,-0.364138346451,146914.692162,0.364910943042,4000.0,8.84918,4,136131.02461,491144.052156,147090.833623,446405.29413,316.279698034,319.664966031,8186.66666667,0.9824,34647.3223583,234.936666667,136137.849773,491159.365071,147097.646844,446420.885768,93.0,8.850255,7,316.326860011,136124.20185,-0.36413870391,146908.004304,0.364910676644,4,316.328982084,93.0
229,246.8,4.0,316.305619186,8.901187,13,4,316.305619186,8223.33333333,0.9868,8.900842,3,34462.9780477,234.698333333,8223.33333333,0.9868,34462.9780477,234.698333333,136055.879447,-0.364139117937,146840.186072,0.364907908463,4000.0,8.900492,4,136055.879447,490976.068675,147015.852184,446234.339608,316.256439565,319.641852346,8223.33333333,0.9868,34462.9780477,234.698333333,136062.718531,490991.313519,147022.678497,446249.847415,93.0,8.901556,7,316.303492832,136049.038872,-0.364139232339,146833.403739,0.364907632246,4,316.305619186,93.0
230,247.9,4.0,316.282211494,8.92458,13,4,316.282211494,8260.0,0.9912,8.924235,3,34279.428757,234.46,8260.0,0.9912,34279.428757,234.46,135980.556616,-0.364140088359,146765.430116,0.364904851615,4000.0,8.923885,4,135980.556616,490808.911968,146940.686475,446064.207496,316.233125452,319.618681218,8260.0,0.9912,34279.428757,234.46,135987.4108,490824.071132,146947.530091,446079.640002,93.0,8.924939,7,316.280081566,135973.701168,-0.364140292447,146758.654676,0.364904574255,4,316.282211494,93.0
231,249.0,4.0,316.258767092,8.951609,13,4,316.258767092,8296.66666667,0.9956,8.951264,3,34096.6718607,234.221666667,8296.66666667,0.9956,34096.6718607,234.221666667,135905.081685,-0.364141102457,146690.503236,0.364901806339,4000.0,8.950915,4,135905.089237,490642.683904,146865.349926,445894.962942,316.20976594,319.595456781,8296.66666667,0.9956,34096.6718607,234.221666667,135911.94787,490657.758277,146872.188287,445910.317462,93.0,8.951988,7,316.256633889,135898.21357,-0.364141033862,146683.632067,0.364901532221,4,316.258767092,93.0
232,250.1,4.0,316.235292041,8.971104,13,4,316.235292041,8333.33333333,1.0,8.970758,3,33914.704739,233.983333333,8333.33333333,1.0,33914.704739,233.983333333,135829.476456,-0.364142424585,146615.520914,0.364898842896,4000.0,8.970409,4,135829.476456,490477.400239,146789.863762,445726.639112,316.186360762,319.572185575,8333.33333333,1.0,33914.704739,233.983333333,135836.354309,490492.387011,146796.734454,445741.909126,93.0,8.971462,7,316.233156617,135822.597649,-0.364142781973,146608.764814,0.364898578926,4,316.235292041,93.0
233,251.2,4.0,316.211805474,8.992825,13,4,316.211805474,8370.0,1.0044,8.992479,3,33733.5247781,233.745,8370.0,1.0044,33733.5247781,233.745,135753.771503,-0.364143036405,146540.734914,0.364895908625,4000.0,8.992129,4,135753.771511,490312.867989,146714.362654,445559.130186,316.162926393,319.548909115,8370.0,1.0044,33733.5247781,233.745,135760.657253,490327.796717,146721.24891,445574.31961,93.0,8.993219,7,316.209670082,135746.885977,-0.364143313042,146533.910545,0.364895637099,4,316.211805474,93.0
234,252.3,4.0,316.188316215,9.021682,13,4,316.188316215,8406.66666667,1.0088,9.021337,3,33553.1293703,233.506666667,8406.66666667,1.0088,33553.1293703,233.506666667,135678.008368,-0.364144252476,146465.128106,0.364892895623,4000.0,9.020987,4,135678.008633,490149.236469,146638.673359,445392.439918,316.139473429,319.525573989,8406.66666667,1.0088,33553.1293703,233.506666667,135684.897438,490164.06116,146645.553542,445407.561147,93.0,9.022037,7,316.186181885,135671.119143,-0.364144938061,146458.426784,0.364892638388,4,316.188316215,93.0
235,253.4,4.0,316.164853917,9.073511,13,4,316.164853917,8443.33333333,1.0132,9.073166,3,33373.5159139,233.268333333,8443.33333333,1.0132,33373.5159139,233.268333333,135602.233738,-0.364144877575,146389.459889,0.364889972836,4000.0,9.072816,4,135602.234158,489986.538872,146562.967646,445226.707434,316.11601621,319.502233149,8443.33333333,1.0132,33373.5159139,233.268333333,135609.14146,490001.303404,146569.977328,445241.747511,93.0,9.073914,7,316.162722746,135595.34674,-0.364145063496,146382.608467,0.364889731741,4,316.164853917,93.0
236,254.5,4.0,316.14143918,9.10986,13,4,316.14143918,8480.0,1.0176,9.109514,3,33194.6818132,233.03,8480.0,1.0176,33194.6818132,233.03,135526.511754,-0.364146087354,146313.879457,0.364887078061,4000.0,9.109162,4,135526.511736,489824.665731,146487.273005,445061.770925,316.092574443,319.478895072,8480.0,1.0176,33194.6818132,233.03,135533.391496,489839.348285,146494.155015,445076.729949,93.0,9.110218,7,316.139313634,135519.632965,-0.364145987856,146306.947216,0.364886813128,4,316.14143918,93.0
237,255.6,4.0,316.118093257,9.146687,13,4,316.118093257,8516.66666667,1.022,9.146342,3,33016.6244783,232.791666667,8516.66666667,1.022,33016.6244783,232.791666667,135450.909252,-0.364147063057,146238.232496,0.364884207333,4000.0,9.145992,4,135450.90882,489663.605513,146411.686957,444897.667361,316.06916901,319.455589827,8516.66666667,1.022,33016.6244783,232.791666667,135457.76172,489678.206159,146418.549418,444912.552938,93.0,9.147089,7,316.115975009,135444.044644,-0.36414697651,146231.308451,0.364883952087,4,316.118093257,93.0
238,256.6,4.0,316.096943614,9.20792,13,4,316.096943614,8550.0,1.026,9.207575,3,32855.4260526,232.575,8550.0,1.026,32855.4260526,232.575,135382.338972,-0.364147148624,146169.253498,0.364881632369,4000.0,9.207226,4,135382.338952,489517.822478,146343.123782,444749.196614,316.047940324,319.434449364,8550.0,1.026,32855.4260526,232.575,135389.177934,489532.373904,146349.991509,444764.02583,93.0,9.2083,7,316.0948326,135375.491807,-0.364147280467,146162.384095,0.364881379717,4,316.096943614,93.0
239,257.6,4.0,316.075874236,9.25173,13,4,316.075874236,8583.33333333,1.03,9.251384,3,32694.8655097,232.358333333,8583.33333333,1.03,32694.8655097,232.358333333,135313.959694,-0.364148459447,146100.700538,0.364879056617,4000.0,9.251033,4,135313.959694,489372.731973,146274.745616,444601.328051,316.026770107,319.413365413,8583.33333333,1.03,32694.8655097,232.358333333,135320.787658,489387.198433,146281.581903,444616.085692,93.0,9.252099,7,316.073772417,135307.1341,-0.364148413971,146093.807876,0.364878802298,4,316.075874236,93.0
240,258.6,4.0,316.054900446,9.299278,13,4,316.054900446,8616.66666667,1.034,9.298933,3,32534.9409168,232.141666667,8616.66666667,1.034,32534.9409168,232.141666667,135245.815827,-0.364149416848,146032.2411,0.36487655219,4000.0,9.298584,4,135245.815827,489228.346962,146206.57094,444454.171249,316.005672229,319.392343678,8616.66666667,1.034,32534.9409168,232.141666667,135252.618367,489242.747487,146213.381755,444468.857182,93.0,9.299659,7,316.052808876,135239.016036,-0.364149640327,146025.445864,0.364876309439,4,316.054900446,93.0
241,259.6,4.0,316.03403135,9.367603,13,4,316.03403135,8650.0,1.038,9.367258,3,32375.6503449,231.925,8650.0,1.038,32375.6503449,231.925,135177.948717,-0.364149796888,145963.794404,0.364874102596,4000.0,9.366909,4,135177.948005,489084.610591,146138.613365,444307.698014,315.984659283,319.371388361,8650.0,1.038,32375.6503449,231.925,135184.722068,489098.960542,146145.409914,444322.322072,93.0,9.367963,7,316.031950224,135171.178368,-0.364149987092,145956.996181,0.36487386138,4,316.03403135,93.0
242,260.6,4.0,316.013274584,9.418005,13,4,316.013274584,8683.33333333,1.042,9.41766,3,32216.9918694,231.708333333,8683.33333333,1.042,32216.9918694,231.708333333,135110.389642,-0.364151079195,145895.817166,0.364871715485,4000.0,9.41731,4,135110.389642,488941.568709,146070.964081,444161.870847,315.963741621,319.350527586,8683.33333333,1.042,32216.9918694,231.708333333,135117.130716,488955.839994,146077.719002,444176.425554,93.0,9.418381,7,316.011205646,135103.651922,-0.364151710884,145889.180954,0.364871491308,4,316.013274584,93.0
243,261.6,4.0,315.992643591,9.435204,13,4,315.992643591,8716.66666667,1.046,9.434859,3,32058.9635694,231.491666667,8716.66666667,1.046,32058.9635694,231.491666667,135043.174417,-0.364152455649,145828.230219,0.364869438011,4000.0,9.434509,4,135043.180814,488799.290496,146003.594026,444016.769374,315.94293166,319.329752399,8716.66666667,1.046,32058.9635694,231.491666667,135049.879024,488813.492042,146010.321783,444031.24825,93.0,9.435606,7,315.990587644,135036.473095,-0.364152859664,145821.562033,0.364869221323,4,315.992643591,93.0
244,262.6,4.0,315.972141122,9.45241,13,4,315.972141122,8750.0,1.05,9.452065,3,31901.5635283,231.275,8750.0,1.05,31901.5635283,231.275,134976.334469,-0.364153373775,145760.749629,0.364867237697,4000.0,9.451715,4,134976.334409,488657.573828,145936.651812,443872.328505,315.922233398,319.309108636,8750.0,1.05,31901.5635283,231.275,134983.001039,488671.71155,145943.331283,443886.748897,93.0,9.452791,7,315.970098407,134969.671901,-0.364153988181,145754.168331,0.364867035613,4,315.972141122,93.0
245,263.6,4.0,315.951776247,9.472181,13,4,315.951776247,8783.33333333,1.054,9.471836,3,31744.7898334,231.058333333,8783.33333333,1.054,31744.7898334,231.058333333,134909.89384,-0.364154480218,145693.702786,0.364865113032,4000.0,9.471486,4,134909.89383,488516.565175,145870.05437,443728.535191,315.901660283,319.288570689,8783.33333333,1.054,31744.7898334,231.058333333,134916.519173,488530.641392,145876.695826,443742.886514,93.0,9.472578,7,315.949747387,134903.272709,-0.364154613061,145687.023029,0.364864900714,4,315.951776247,93.0
246,264.6,4.0,315.931547296,9.520646,13,4,315.931547296,8816.66666667,1.058,9.520301,3,31588.6405762,230.841666667,8816.66666667,1.058,31588.6405762,230.841666667,134843.873655,-0.364154695172,145626.640941,0.364862981826,4000.0,9.519951,4,134843.873655,488376.018816,145803.852587,443585.303616,315.881216839,319.268154259,8816.66666667,1.058,31588.6405762,230.841666667,134850.456518,488390.047179,145810.457778,443599.607389,93.0,9.521024,7,315.929531939,134837.29513,-0.364154790871,145619.970056,0.364862766647,4,315.931547296,93.0
247,265.6,4.0,315.911462172,9.542772,13,4,315.911462172,8850.0,1.062,9.542426,3,31433.113852,230.625,8850.0,1.062,31433.113852,230.625,134778.286673,-0.364156000173,145560.287279,0.364860887003,4000.0,9.542076,4,134778.286673,488236.135006,145738.063867,443442.658762,315.860907036,319.247864722,8850.0,1.062,31433.113852,230.625,134784.825166,488250.096098,145744.624811,443456.893536,93.0,9.54315,7,315.909461864,134771.752704,-0.364156113554,145553.67182,0.364860684766,4,315.911462172,93.0
248,266.6,4.0,315.891521905,9.64081,13,4,315.891521905,8883.33333333,1.066,9.640465,3,31278.2077603,230.408333333,8883.33333333,1.066,31278.2077603,230.408333333,134713.151844,-0.364155995399,145493.877895,0.364858806665,4000.0,9.640115,4,134713.151903,488096.686771,145672.706258,443300.586246,315.840736773,319.227707654,8883.33333333,1.066,31278.2077603,230.408333333,134719.64303,488110.613417,145679.22139,443314.774158,93.0,9.641173,7,315.889535734,134706.66351,-0.364156070957,145487.271195,0.364858599636,4,315.891521905,93.0
249,267.6,4.0,315.871731388,9.684733,13,4,315.871731388,8916.66666667,1.07,9.684387,3,31123.9204046,230.191666667,8916.66666667,1.07,31123.9204046,230.191666667,134648.477307,-0.364157699479,145428.371331,0.364856751837,4000.0,9.684037,4,134648.478824,487957.852143,145607.837313,443159.048765,315.820708995,319.207700816,8916.66666667,1.07,31123.9204046,230.191666667,134654.923487,487971.709603,145614.287917,443173.157016,93.0,9.685142,7,315.869761227,134642.036004,-0.364157616948,145421.790678,0.36485654386,4,315.871731388,93.0
250,268.6,4.0,315.852103114,9.720037,13,4,315.852103114,8950.0,1.074,9.71969,3,30970.2498924,229.975,8950.0,1.074,30970.2498924,229.975,134584.284831,-0.364159063491,145363.358915,0.364854809479,4000.0,9.71934,4,134584.28483,487819.738141,145543.399966,443018.179391,315.800829101,319.187826616,8950.0,1.074,30970.2498924,229.975,134590.684052,487833.506418,145549.79791,443032.241381,93.0,9.720416,7,315.85014951,134577.89321,-0.364158983042,145356.824061,0.364854629226,4,315.852103114,93.0
251,269.6,4.0,315.832638058,9.798339,13,4,315.832638058,8983.33333333,1.078,9.79799,3,30817.1943352,229.758333333,8983.33333333,1.078,30817.1943352,229.758333333,134520.596545,-0.364159387198,145298.491571,0.364852938186,4000.0,9.797638,4,134520.596545,487682.121573,145479.457084,442877.914447,315.781105346,319.168104456,8983.33333333,1.078,30817.1943352,229.758333333,134526.944025,487695.859249,145485.889853,442891.919251,93.0,9.798697,7,315.830700339,134514.255802,-0.364159321131,145292.000756,0.364852753552,4,315.832638058,93.0
